regulator,target,lfc_Rest,lfc_Stim48,se_Rest,se_Stim48
BCS1L,DHCR7,0.6229690082445075,-0.6202245738358424,0.197225159027791,0.1953667830420439
BHLHE40,PSME1,0.245161109962287,-0.1401833012943467,0.0574213526357974,0.0489724203776355
BHLHE40,SC5D,-0.3837012718744115,0.3632357019454802,0.1195952511474845,0.0783715363916204
BHLHE40,RASA2,-0.2460207119789903,0.2008367097405619,0.0857431735355848,0.0747148121317973
BLZF1,MACROH2A1,0.1831625191683503,-0.1939435668029503,0.0671862674966725,0.0616105363257421
BPTF,PTMS,-2.224833226013128,0.7418984705109232,0.7659943923923417,0.2025873504664441
BRAT1,HEXIM1,-0.36843230317147,0.3922984905928764,0.1206731934616967,0.0964724524769789
BRD8,M6PR,-0.187272940187924,0.3010818648176787,0.0777991444047955,0.1047693122431468
BRD8,DGKA,0.2522169813514633,-0.34461634649669,0.0940688348870549,0.1170333149253355
BRD8,ACADVL,-0.2614933545118755,0.3306993758764636,0.0918906924959194,0.0991853939644925
BRD8,TMEM14A,-0.3517834997827707,0.612812315523174,0.1468142225043548,0.1679866101248435
BRD8,KDM3A,-0.3393116369424158,0.3939050688215192,0.1279160269855795,0.1139367441962188
BRD8,COX7A2L,0.2280833246290827,-0.3592197913210819,0.0783197099860893,0.1091922883222208
BRD8,GTPBP3,-0.4697315031352501,0.614519966293579,0.1752522573470624,0.1555944297786863
BRD8,POMP,-0.2526555297623098,0.2539011928943993,0.0870240960746559,0.086143016274566
BRD8,FHOD1,-0.4736974005466092,0.3817551616495361,0.1726361782072809,0.1385887345179708
BRD8,LNPK,0.2831390632165444,-0.359295657707188,0.0995179485785213,0.1253872481054803
BRD8,RGS10,0.2424124760292733,-0.3217367379143253,0.0924180173137019,0.1140864488146508
BRD8,TAGLN2,-0.2545352832545687,0.5239124178133103,0.1018276526251915,0.0952584961445588
BRD8,PRPSAP1,-0.3096382359857548,0.3946060781887165,0.1186734601214729,0.1389179061924386
BRD8,PCBP1,-0.1900670938154759,0.2526468736549326,0.0686065235626948,0.0935050191386771
BRD8,MIF,-0.3391977691564237,0.2745869173803702,0.1013377319357717,0.0578210794874747
BRK1,IDE,0.2744832065535363,-0.2974885684284168,0.0935754352492806,0.1109882715707522
BRK1,CALCOCO2,-0.2568844526869828,0.2427844868259396,0.0933786380904759,0.0888895730841898
BRK1,NIPA2,0.2443182740447601,-0.3582260306782482,0.0857895633002915,0.1214624636600101
BRK1,TNIK,-0.2856762315801952,0.3338420235020672,0.0998888988715704,0.1100507273409704
BRK1,MAL,-0.5458843896806471,0.6805917331412699,0.117080764689691,0.1664556199653929
BRK1,SF3A3,0.266078482936533,-0.2458838434754216,0.0879716583982571,0.0811852606207922
BRMS1,APOL2,-0.2295103038730173,0.189808887417753,0.0720298425702804,0.0774855444856565
BRPF1,GBP1,-0.4130146131415566,0.4171655772814951,0.1150143699050511,0.1066605108262597
BTAF1,GAB2,0.3938222147355316,-0.3238051197375014,0.1335437041141781,0.1216701504404575
BTAF1,GCN1,-0.184417196717332,0.1676225169056415,0.0720459085451384,0.05939549657569
BTAF1,ADA2,0.6386001853517544,-1.3014984809247645,0.1118542765762441,0.3613710792906995
BTAF1,HIF1A,0.2144466433052167,-0.2471294397648196,0.0805256272069115,0.0831507028954201
BTAF1,BMF,0.6132112274597992,-0.6096853497349242,0.2290846560150534,0.2431564322506373
BTAF1,ETFB,-0.1579395802718644,0.1633397380064033,0.0611139235200245,0.0599406603111225
BTAF1,GPR68,0.2711732770311677,-0.3349093108485513,0.1018788309033986,0.1315139619466107
BTAF1,SLC38A2,0.1850202445938164,-0.2718902989437882,0.0687587937859615,0.0694212356495077
BTAF1,MYO1G,-0.1423481994456929,0.1724407169317993,0.0473261664839076,0.0512754529193029
BTAF1,IER3,0.7272556615590611,-0.9614662004584852,0.2579748605426978,0.1970070653926651
BTAF1,GLIPR1,0.5834268066760233,-0.8434042852802603,0.1455091461159519,0.2546027826692888
BTAF1,UBAP2L,-0.1556808980264362,0.1938335688187192,0.0459052337926549,0.0433970197051827
BTAF1,PGRMC2,0.20310441722237,-0.1735887488155699,0.0621956525519249,0.0609335084990493
BTAF1,AQP3,-1.042110935775055,0.8340222517368471,0.2226290748822108,0.2660363566821058
BTAF1,LENG8,0.1484428799054589,-0.1984806045528285,0.0559144332352584,0.0590834627722108
BTAF1,RNF187,0.1338874830848212,-0.3145457121579619,0.0501588481582126,0.0723658516673847
BTAF1,DDIT4,0.6104170481802953,-0.5210205874183103,0.1720772487162941,0.0992944905202895
BTAF1,MAP2K1,0.1354337532172197,-0.1776199499677509,0.0454506488453529,0.0511126610014445
BTAF1,GSTA4,1.0041032799537162,-0.5775016949969436,0.3031207203342111,0.2306761974554153
BTAF1,SPSB1,-0.5594617373501245,0.5209383440433496,0.1397035498972283,0.159546219567687
BTAF1,CFL1,-0.154338719224561,0.1333441823054293,0.0447548395891133,0.0379382828353076
BTAF1,MTX3,0.6381274865814658,-0.4809111890438592,0.1286155687138073,0.1173087126014466
BTAF1,SPTAN1,-0.2218398641558633,0.1964174308054856,0.0516335529416026,0.0587132006053573
BTAF1,PNP,-0.2678797093575048,0.2786859016482353,0.0673497332574442,0.0695556420122443
BTAF1,CPNE1,-0.14561702429323,0.1629092235876524,0.051696929119594,0.0548082935207716
C11orf54,GPSM2,-0.6903036144991259,0.6981762212705824,0.2644596231300383,0.2129207622579725
C11orf54,GNS,0.4115959632528367,-0.7560542866222641,0.1394795646937393,0.2783369696519428
C11orf54,CALM3,-0.3883821083925102,0.2716294085955319,0.1031593138368753,0.10175085814108
C1D,PYCARD,-0.3183956468201152,0.3955764647714612,0.1042450738551077,0.1423668944478668
C1D,RRP36,-0.3579928803118364,0.3552631045537088,0.1097805634761129,0.1179640050444726
C1D,SESN2,0.727751805438871,-1.0880762298046966,0.2300530833090297,0.2430470359233068
CAMSAP1,LPIN2,0.3895599048263311,-0.4758725164008453,0.1260293188073389,0.1505656765150866
CAMSAP1,FANCI,-0.4630818373815782,0.2186398602495193,0.1444175192114855,0.0775460186294428
CAND1,SRI,0.2385644878762776,-0.1811960812843644,0.0706263192050461,0.0554359480236855
CAND1,ACVR2B,-0.6608172780526841,0.3649158178847706,0.2190803996262751,0.1198158197017678
CAND1,KIF21B,-0.321825765970116,0.1825330148067919,0.0823263628749968,0.0640877092128918
CAND1,BCL2,-0.3678448536250261,0.2290461464589285,0.09348613161074,0.0713178043727107
CARD11,DOCK2,-0.431420790414473,0.5103879224346677,0.1305993437298998,0.1716692661764476
CARD11,IFI16,-0.2654630871081728,0.5630387727096687,0.0964089491494415,0.1460627600677378
CARD11,CFL1,-0.3182673290833493,0.3699203896125042,0.0844482905545095,0.1075927521658288
CARD11,UHRF1,-0.6478458020117009,0.6420710379892356,0.2408801294829513,0.2061551311726473
CARMIL2,MTAP,0.5170060852568247,-0.6084311457161685,0.1528868064860558,0.2469803300346884
CARMIL2,LGALS1,-0.6263291803074889,0.7274786193518872,0.1813846605335101,0.1702306675585874
CARMIL2,NOSIP,-0.779499323878038,0.2981356545139522,0.1817985986450324,0.1274589179961625
CARMIL2,GZMA,-2.1145668517938097,2.2082237375556577,0.4316650880580109,0.5736705992557564
CARMIL2,CCR5,-2.339187957664697,1.3101382323058544,0.43420680968868,0.5356900841641359
CARMIL2,MID1IP1,0.3888038683870745,-0.3617763816828904,0.1049219260923902,0.11942020802002
CARMIL2,RNF213,-0.434749863097553,0.4227546697868788,0.1258403623655989,0.1667211291235035
CASC3,SUV39H2,-0.4414119585775529,0.3004728047106308,0.1650209395682098,0.0820906602915922
CASC3,AP3S2,0.4453238200187323,-0.3383633443362662,0.0998840444277039,0.1166868569761538
CASC3,SRSF2,-0.279503558758982,0.2723589252937549,0.1044181831487359,0.0724739210472156
CASC3,PXK,0.3301259451404698,-0.3583299221653461,0.1292652450660751,0.1054630144229776
CBFB,ST3GAL1,0.3432477929361982,-0.4192056793067862,0.1174783816665808,0.147953497301218
CBFB,CD4,0.3320772248692563,-0.4381408152786081,0.1239891177492569,0.1164758637361258
CBFB,CLEC2D,-0.2619088059936195,0.271124280006104,0.0870943587003257,0.0842461895828912
CBFB,PRKACA,0.2769001453096622,-0.4299112347789595,0.1046912456327082,0.1118081349304631
CBFB,HSP90AA1,-0.4042188627009585,0.33738418495034,0.1483495859387948,0.1086399406887146
CBFB,STK17B,0.2563312407418476,-0.3969685622821919,0.094720432712068,0.0923657002444204
CBFB,TPX2,-0.6008597598197195,0.2274156847951909,0.1866641365878959,0.0893866052242976
CBFB,PPP1R16B,0.5241818321309744,-0.3592919772741531,0.1663344442689999,0.1241256047344949
CBFB,STN1,0.3783014625133553,-0.2866695857100464,0.1322463713256927,0.1158082574905
CBFB,CUTA,0.2907477872187942,-0.2590270313577738,0.0934599271400668,0.1029372277159444
CBFB,CD2,0.3284602416446788,-0.3094529235103318,0.1057095785339913,0.0893447480850101
CBFB,CENPF,-0.5939682785518396,0.354811094552293,0.1968017509211773,0.1055950487333055
CBFB,CLN6,-0.5291327843914307,0.3509484020174642,0.1824757632545901,0.1235432363739951
CBFB,KRI1,-0.5699546562025248,0.3752811232432124,0.1742152012845321,0.1302105478157238
CBFB,GIMAP4,0.6218403934731387,-0.7175238186076541,0.1352526898861044,0.227476640748047
CBFB,IL2RA,2.683368775028389,-0.5014075050693492,0.2567238529958997,0.098098315593412
CBFB,TRAFD1,0.4632975612174869,-0.4395850658826755,0.1454282165793087,0.1695023426267539
CBFB,PHF11,0.3491490119573874,-0.3741893087288738,0.1198251268375409,0.1372821362735171
CBFB,CEP55,-0.5476154726101227,0.327387127971701,0.1882450896043911,0.0795930490904342
CBFB,N4BP2L1,0.6390222389884171,-0.94426607699981,0.206247701306053,0.2797102433697008
CBFB,CMTM3,0.4645636405944143,-0.2806188320909066,0.0976570892110134,0.098374813546532
CBFB,VAV1,0.2935848765359276,-0.3432007820718868,0.110510335050736,0.1243539944999854
CBFB,LYAR,-0.4813476760749424,0.465673308561947,0.1552900782256722,0.1335205805917913
CBFB,SSRP1,-0.3950452669039517,0.1703138433831514,0.1344515675030252,0.0657154002420637
CBFB,USP12,-0.4338999431642714,0.3705712125493232,0.1632335032415747,0.1028242726422829
CBFB,BTG2,0.5006871773003949,-0.517978923544253,0.1624097044577284,0.1423037568436621
CBFB,CSTB,0.2893002790616227,-0.3247060324460369,0.1044722740601863,0.1286665904311948
CBFB,RALGDS,0.5428701847674123,-0.53498532653836,0.1790225548846184,0.1854632845301304
CBFB,HMGB2,-0.543393284039143,0.1939267168124405,0.1592194817510187,0.0714604627349853
CBFB,VAMP5,0.7656296788404199,-0.5497121006134085,0.1615900375001898,0.2052296623797708
CBFB,AKAP13,0.3182149057861367,-0.5417719154089431,0.1062045791345529,0.1665063610093462
CBFB,SOCS1,1.0762055801947314,-0.3196375739118321,0.1337984869892837,0.127061868135943
CBFB,PNP,-0.4078688452469313,0.2973111323052543,0.1386148481513626,0.1102358546536597
CBFB,SIPA1,0.5501837549430274,-0.3683852276266203,0.1255280830823448,0.1276137644919072
CCDC93,PIM1,0.2561188034178944,-0.4091305432924275,0.0787676598150165,0.0852904257515923
CCNC,CASP10,0.3320237800880865,-0.2018479180903955,0.0850077809008617,0.0927708905028791
CCNC,FKBP4,-0.4074621539315616,0.2892599448728125,0.1611880003801505,0.0840612940402381
CCNC,TSPOAP1,-1.0542298172993672,0.6312814785322903,0.1773181708562665,0.1788549869200151
CCNC,RHBDD2,0.2796489612222155,-0.5644848076820207,0.1143309833184521,0.1367533642574037
CCNC,KDM7A,0.3425697927032642,-0.3648235788902433,0.1489744286639695,0.1291667592214478
CCNC,GGCT,-0.2365675973892539,0.1309251864381362,0.08808840514833,0.0491025604376004
CCNC,RANBP9,0.215754955163045,-0.1186411783482383,0.0524962672435977,0.0485471480681468
CCNC,CALCOCO1,0.3331536937530752,-0.4027718279335624,0.1259952742344017,0.1747713579988617
CCNC,RUNX3,0.334410452247477,-0.4064489484694224,0.0680185288358175,0.0774926498865979
CCNC,SH2D2A,0.2488977984491605,-0.4723780703491718,0.1082539795561376,0.0806724877265187
CCNC,TNFRSF1B,0.5181575885476285,-0.5565326266887611,0.1052246626207977,0.1084143662556174
CCNC,RABEP1,-0.1231349411399103,0.1399353756805522,0.0483161912016916,0.0615378822019051
CCNC,CHPF2,0.2668220377953372,-0.4265228618089013,0.0633145348388185,0.0718675944303403
CCNC,FUT8,0.3061637380848899,-0.2527435550557582,0.0782955705265184,0.0985405621588337
CCNC,GAB2,0.3510191753825115,-0.3066776072814762,0.1390095294386258,0.1120417472316763
CCNC,TMSB10,0.1473590480060135,-0.2035069670656576,0.0544458354631034,0.0743802085628869
CCNC,RNF19A,0.3892250750100806,-0.3300096922562237,0.1067399577999328,0.1168706969935614
CCNC,FAM136A,-0.2340027122237524,0.1969515617927198,0.0932844338452416,0.0660052226469274
CCNC,RCN1,-0.2492209238342761,0.3996370003033715,0.1012023972487388,0.0764351160460854
CCNC,PHPT1,-0.1837806500556976,0.1864153269899331,0.0796233760442098,0.0638039919680498
CCNC,ATP11B,0.0908708227034513,-0.1144918249279963,0.0343905810490425,0.0393196243994616
CCNC,SLC2A3,0.2367963993682152,-0.4074304676125092,0.0834877820078821,0.1259556099131997
CCNC,ZNF275,0.2257752087484583,-0.2461939613999431,0.0965344582179362,0.0903981488708644
CCNC,DDX20,-0.2572523421434077,0.2314399497706197,0.0811371385835811,0.0755013656209697
CCNC,YBX1,-0.2227753333637215,0.1665575047910446,0.0821036685358549,0.0410525087536301
CCNC,PPP2R5A,0.1546943618961601,-0.140016412587098,0.0549678200408182,0.0425212636092258
CCNC,RASSF1,0.1849004425062971,-0.3013727837571519,0.0757072255193902,0.0659681430956158
CCNC,GRIPAP1,0.1616329712537472,-0.1909659399918515,0.0471137864980624,0.0486098260616071
CCNC,NUCKS1,-0.2190130470059724,0.0892064658950111,0.0703580167020011,0.0346644234210526
CCNC,OSBPL3,0.1941440539411458,-0.2472864154604609,0.0675289082629625,0.0801915079503364
CCNC,TCF3,-0.26843605668247,0.1585336984974431,0.1084978016040829,0.0604321793418947
CCNC,MBD3,-0.281006699956258,0.2622768157345594,0.0858329696808016,0.0625196558573101
CCNC,AFF4,0.1840139281114475,-0.1918848993214014,0.0541894655221733,0.0653988289606614
CCNC,BCS1L,-0.3096258187475026,0.3512073367793712,0.1267854006648247,0.0766776219900906
CCNC,TIMM21,-0.3820447190804835,0.267554225987453,0.1103591350781223,0.0644353542606762
CCNC,FOSL2,0.3760168683583792,-0.6413409432661931,0.1263796433391334,0.1310174459675663
CCNC,APBB1IP,0.1525558190485374,-0.1326014137372932,0.0548251934080056,0.0623773279968934
CCNC,CPOX,0.2911760707394469,-0.2095220829765539,0.0832964900072932,0.0682429864862476
CCNC,CLDND1,0.3718541249838804,-0.1922522829356246,0.0894482011245576,0.0668920722494731
CCNC,OSTM1,0.2107724382550263,-0.2700734188423855,0.0763508631674514,0.1091850186824655
CCNC,STK17B,0.6342348252125004,-0.2332466471658314,0.0738362921129174,0.0710831320438351
CCNC,TRAF5,0.4649687402317852,-0.1944544672941879,0.0733844684055098,0.0761167398876275
CCNC,TUT7,0.1696442965913726,-0.1407201966694297,0.0529468631945916,0.0502352819803901
CCNC,AGBL5,-0.3623120669786658,0.40020024116578,0.1250598798088115,0.0854817077257212
CCNC,BAX,-0.2654259132883475,0.241081426880059,0.0648381599070473,0.0885075745062282
CCNC,RTRAF,-0.1034385813145778,0.1194765817852316,0.0462509926852149,0.0401706984677482
CCNC,PXN,0.1839518029432924,-0.3232830106876291,0.0729096405598729,0.0873530674936126
CCNC,FXYD5,0.2350720926166682,-0.194418012971373,0.0784982126491349,0.0458878135538659
CCNC,FH,-0.2174578195638299,0.1403949503566201,0.0846116473452837,0.0442195398684415
CCNC,PSME1,-0.1891933058388526,0.1895715639079535,0.0541704441062179,0.0421326604323997
CCNC,OSGEP,-0.2857119821440041,0.2001073397388673,0.0863470658700081,0.0599533229834848
CCNC,XYLB,-0.8455293901978216,0.2928019107482755,0.183361948772816,0.1313805253653406
CCNC,NUBP2,-0.2101273704061365,0.1507572050972651,0.0764309819215272,0.0668633771902959
CCNC,SMARCB1,-0.1950384335303801,0.1262699631624393,0.050327152464095,0.0386571077318662
CCNC,DERL3,-0.7049272932676391,0.5377477940177949,0.2531516794763663,0.163293495652919
CCNC,TOMM22,-0.1832173891429461,0.2025500475782702,0.0805365537416196,0.0552679420446129
CCNC,TTLL12,-0.2588081286383023,0.3435108689152883,0.098400415211542,0.0772735771537783
CCNC,SAMM50,-0.1460203288990584,0.1203247139628804,0.0602407607128125,0.0568616255279298
CCNC,PRMT5,-0.4145217849598375,0.1829408737467648,0.1333307730723236,0.0818868159913088
CCNC,SUSD6,0.2146439023273521,-0.3887563708460566,0.0671153828692996,0.0596019714594928
CCNC,VRK1,-0.2473015038652521,0.1446099010341804,0.0693185045163139,0.0339195062471982
CCNC,PSME2,-0.3881982356660221,0.145996206613244,0.0874728628226139,0.067027602230914
CCNC,ADISSP,-0.5613235478305385,0.3450997817459395,0.2405386754502108,0.1367583398799957
CCNC,AHCY,-0.3769581807347019,0.1509714999247618,0.1227547222412682,0.0670796643179483
CCNC,RBFA,-0.3184988265623364,0.2490232978876355,0.133910617767513,0.0827933241204482
CCNC,NDFIP2,1.8619174785526689,-0.2645429294416024,0.2405390551479492,0.0801864003278334
CCNC,NUTF2,-0.3060513190166866,0.1342477944173124,0.0604550807904757,0.0401923055201256
CCNC,TRIP4,0.2130366741820897,-0.1578248213111742,0.0681167826161353,0.0735177000341357
CCNC,ERI1,0.3054298779311294,-0.2952116243373989,0.1254330059515069,0.0715157801127732
CCNC,TRMT1,-0.3177596742411711,0.2978839419562447,0.100960717323644,0.087043560416949
CCNC,RASAL3,0.2686819335616837,-0.2695775168857857,0.0732497248586334,0.0621513015766473
CCNC,ARMC6,-0.1905385109211126,0.2434322323678989,0.0648433722492088,0.0722490428187367
CCNC,DOCK8,0.1866402535392416,-0.1289481349048788,0.0438469876366679,0.0594095019722288
CCNC,TASOR2,-0.1655879705785573,0.2562865016630886,0.0624448745371884,0.0599058851739267
CCNC,C1QBP,-0.3217573510984836,0.2591399967088497,0.1316251176844134,0.0775878244761308
CCNC,BLMH,-0.2890452418647419,0.1924693432431903,0.0664031367555844,0.0567064518022524
CCNC,AKAP10,0.1224464985716861,-0.1124268927208662,0.0512279034705806,0.0517545341866489
CCNC,RAB5C,0.100850540769203,-0.1700204157865366,0.0383202688383225,0.0653631870542666
CCNC,PRKAR1A,0.2007707026513666,-0.1065783836178102,0.0462870004956332,0.0480691315393916
CCNC,RANGRF,-0.1552238935567201,0.1260604154849247,0.0635278928296526,0.0514141792308455
CCNC,CLCN3,0.1614254352955195,-0.1785447034788623,0.0537493616942204,0.0653113843650302
CCNC,CTSC,0.4232390467791835,-0.2980434872553064,0.1147200546338955,0.0762467186790455
CCNC,VDR,0.5152042804629986,-0.6571129654175715,0.1691925126271911,0.0737341691488959
CCNC,GNPTAB,0.222429647014743,-0.2053995042655285,0.0600305793896525,0.0796585163527499
CCNC,RWDD1,-0.1239226082468857,0.1377117015770399,0.0450765623773097,0.0430438107563561
CCNC,MAN1A1,0.302093353439475,-0.2213890190371271,0.1305738436045752,0.0741514427141259
CCNC,DNPH1,-0.3919674110930533,0.2853070711125495,0.091968197082402,0.0547899959714456
CCNC,HBEGF,0.8508374913988244,-0.8829167679743658,0.2819940761136,0.1599732225371577
CCNC,CCNG1,-0.28097459492643,0.2400278405014752,0.0796764724034768,0.0585546474851324
CCNC,RAD1,-0.238548664430031,0.1556763232834163,0.0948625849823945,0.0566665947856511
CCNC,BRIX1,-0.3053247320906047,0.1674153577380388,0.1141107291493947,0.0788274586003138
CCNC,ZAP70,0.1215778324235873,-0.278200217843789,0.0466981812006304,0.0539843991602127
CCNC,CYTIP,0.2131409443461834,-0.5082411581772568,0.0573418983603781,0.0575131851894019
CCNC,CCT4,-0.231013075142864,0.1392316984141336,0.0980276339323553,0.0509479663168114
CCNC,MSH6,-0.2829249183866536,0.1270147760762669,0.114003966277824,0.0579923264419981
CCNC,EDEM3,0.1525733212475599,-0.1482569919979199,0.0604940630719084,0.0700663122051152
CCNC,RAP1A,0.2535242219316596,-0.2282917148468008,0.0614198055866558,0.0505920333809552
CCNC,ARHGEF2,0.2650227763184881,-0.209170406859327,0.0502099235783743,0.0530739151777222
CCNC,KIF21B,0.4331828893594486,-0.6218751792705748,0.0780744790613747,0.0674043406630827
CCNC,SLAMF1,0.3578191447602536,-0.2381735047049884,0.0994643534260617,0.0768389146852035
CCNC,CTBS,0.235906594953207,-0.2589667390950663,0.0762615105225327,0.0609158707854976
CCNC,HSD11B1,2.2668174599478443,-1.067757634505888,0.416227493219838,0.3797916506602788
CCNC,KPTN,-0.3205227526903338,0.319236985625055,0.1247522751981197,0.0967876141952706
CCNC,IRAG2,-0.3921501061784723,0.4154485180676945,0.1695181615126977,0.1396862050162828
CCNC,DYNC2I2,-0.4460951548866003,0.411265892389216,0.1351039854658342,0.1371577469684742
CCNC,ACAT2,-0.3409085349576133,0.4564183069006362,0.1242958067672729,0.0624351948150308
CCNC,ENY2,-0.138772686542228,0.1240072804382427,0.0615778312064553,0.0348267590067962
CCNC,TNFSF10,0.4243786229617934,-0.5128077801142624,0.1115721027846409,0.181077089960373
CCNC,GTF3A,-0.1386748432712148,0.1346510861262215,0.0572639521942694,0.0520647923459359
CCNC,SRGN,0.2932260788478254,-0.2112338019826685,0.108220700045972,0.0939896562013466
CCNC,P4HA1,0.2223404917838916,-0.2068097211181681,0.0941053518256081,0.0711329674440301
CCNC,NLN,-0.6662380942827291,0.4322200326615623,0.2112790193286069,0.0963196601060886
CCNC,FAM199X,0.1630529850156875,-0.2987369652713569,0.0602148096879128,0.0786241486190044
CCNC,DNPEP,-0.2298003017264961,0.289709692444297,0.0752027971386791,0.0617310730669963
CCNC,RNF114,-0.1224545565162315,0.1111758017022477,0.0465330498491284,0.0473127812534688
CCNC,SNRPC,-0.1505872628451237,0.1250631945926867,0.0587509020277191,0.0368778761124783
CCNC,GPR108,0.1892369165998356,-0.3477011848928716,0.0653305002926558,0.0648724361546833
CCNC,TRAP1,-0.346491560746583,0.2342042902088791,0.1466301341018064,0.0659308897131134
CCNC,DNAJC8,-0.0977740285739412,0.0948663656897729,0.0390054478170535,0.0338464505641384
CCNC,DUT,-0.3153230560727801,0.1216881829801733,0.1206807793242314,0.0464133009229496
CCNC,ILF3,-0.2112900514965087,0.0999203213908783,0.0604639135818466,0.0362835546558517
CCNC,GAMT,-0.4229236554753899,0.2879966155585535,0.1884149777258358,0.1202145887614316
CCNC,SLC27A1,1.3646972413382483,-1.1600547209448504,0.4412059627867115,0.4671956338472912
CCNC,METTL26,-0.2069457073641846,0.1019686085764324,0.0711506730836526,0.048626411257182
CCNC,COX4I1,-0.1020584221393464,0.0756328158718571,0.0342214805786094,0.0277180847848543
CCNC,PPT1,-0.1286384158374998,0.2683730852560689,0.0391271871580399,0.0472803169971852
CCNC,NDUFA2,-0.0921682680876868,0.1818862244661031,0.040897579932602,0.0397550196653858
CCNC,NDFIP1,0.1293261712124219,-0.2782472599377196,0.0528141336975958,0.0721995770232479
CCNC,ACTR10,0.153202986187769,-0.1382690522894463,0.0449825069798264,0.0533737618694723
CCNC,PTPRE,0.2427806195959156,-0.4437124725918517,0.0980650051577283,0.1061608656363854
CCNC,RBM38,0.5720730218438789,-0.1626257014250136,0.1325544133818335,0.0642776138297333
CCNC,SRRM1,-0.1529307215281041,0.1153683027972443,0.0516121639616799,0.039089564629775
CCNC,MICAL2,0.6217952549607944,-0.7525192664497463,0.1927360424023561,0.1043653067120489
CCNC,NOTCH2,0.2347671150088583,-0.2584630707788271,0.0814979818664137,0.0987196715742717
CCNC,IL2RA,0.6038051095780468,-0.3378642919876716,0.2362614387822647,0.080706275667472
CCNC,EMP1,0.8974137967891908,-0.6338338094208158,0.3983002196159529,0.2182533539242353
CCNC,MDFIC,0.2451448179398594,-0.3004886764593281,0.0695863335213106,0.1034399761538063
CCNC,ATP5MC2,-0.1025466306924915,0.1615558383518302,0.0423015406325671,0.0344120889824472
CCNC,AGAP2,0.1995716025520412,-0.333190090208195,0.0556139509264566,0.0780518180358414
CCNC,NUDT15,-0.2721361000490449,0.4007235758483787,0.1094759646849323,0.0702771196660454
CCNC,BZW2,-0.4294759628168717,0.2219489539499151,0.1022247387531251,0.0753340316876011
CCNC,MYO1G,0.3178417713479312,-0.1512710352580606,0.0485931392994893,0.0535362781961283
CCNC,TM6SF1,0.3853571724083456,-0.4884682546895015,0.1652953609576102,0.1407529217095378
CCNC,IL18BP,0.456892301718058,-0.550985522249098,0.1694256499381737,0.1457087623044878
CCNC,SDCBP,0.2098449597642545,-0.3020540466868275,0.0836418598478543,0.0882348258185573
CCNC,TUBGCP4,-0.2544613825908923,0.1178561821363808,0.0831838193888334,0.0537313679963317
CCNC,CALHM2,0.4146801997559551,-0.3195519345983459,0.0949915997634135,0.1441831727210042
CCNC,GSTCD,-0.3377280469497129,0.1971658956876991,0.1203033986219219,0.0594672883778783
CCNC,CLSTN3,0.2586784415020776,-0.3665107333084733,0.0953912598139401,0.0915713532271619
CCNC,SNRPF,-0.2786169099250769,0.110152145280292,0.0896033494781813,0.0516369181184659
CCNC,GPR65,0.4069890724889207,-0.3328567413758684,0.0882912692818285,0.0928015209976405
CCNC,PSTPIP1,0.2802453350184809,-0.528280815362264,0.0887006696067709,0.072994569291152
CCNC,NDUFB10,-0.1094839374738592,0.1547702966094551,0.0437067241620742,0.0469512764955952
CCNC,PTRH2,-0.3218974826271908,0.2151141056952191,0.1338616201681572,0.0887932224020499
CCNC,TP53,-0.2444750789260625,0.10989974710379,0.0553633264521367,0.0516140412569384
CCNC,CSNK1D,0.1309555313154761,-0.1285740063864332,0.0523449769346635,0.0458515794372169
CCNC,RETREG3,0.1551766886836031,-0.2473992046265467,0.0671960534309392,0.0803578033573503
CCNC,SYTL1,0.3004950146474349,-0.2928522440579461,0.0959364137046255,0.0983543485896994
CCNC,WDTC1,0.1582853058938298,-0.1748683094813621,0.0671111326870013,0.0730859450292263
CCNC,SERBP1,-0.2474175851673605,0.1238955419571002,0.0718558041059929,0.0496659954681694
CCNC,CD53,0.1940364792634461,-0.1603467476748988,0.0525362058384681,0.0629570138701392
CCNC,CHAC2,-0.3133053206982224,0.559007347044603,0.1283197658750408,0.0962195523895096
CCNC,CDCA7,-0.447352894059528,0.2581472719326003,0.1235042556551403,0.1153755021136662
CCNC,ARL6IP5,0.3840473267044828,-0.1391711777653212,0.0538876567196589,0.0645140251891409
CCNC,PPP1R18,0.1567860168232044,-0.2463126969858015,0.047439626521474,0.0571236230200264
CCNC,MDH2,-0.2239825771337527,0.1085289346242058,0.0743714196736486,0.0515792619777337
CCNC,MEPCE,-0.2008094919932121,0.1307459843455683,0.0698241570778254,0.0482478042899744
CCNC,MFHAS1,0.3127304285207593,-0.2003769999826101,0.0630239936435464,0.0577898958549386
CCNC,SIGMAR1,-0.1828071764999673,0.2981631630184573,0.0806601062162197,0.0751444688168159
CCNC,SURF2,-0.339392582937649,0.288537371844713,0.0881782081764806,0.1216638831140498
CCNC,EI24,-0.204527845222129,0.2344372084260835,0.0674491119758711,0.0551114381738242
CCNC,CRIM1,0.857208276936022,-0.7809168921476635,0.3819998859917706,0.2007105150394059
CCNC,THYN1,-0.1247828714424015,0.1110429304826755,0.0533483421749122,0.0457034236571222
CCNC,ADAM8,0.397855231098378,-0.5283784551019359,0.0870361927752052,0.106057540782132
CCNC,ATP5F1A,-0.140314747382928,0.1113164462021991,0.0550853471126244,0.0356500023717195
CCNC,CENPH,-0.3324017487872308,0.1271660675386498,0.1214262360947226,0.0388537031556085
