display_rank,regulator,regulator_ensg,target,target_ensg,direction,lfc_Rest,lfc_Stim48,programme_order,programme,programme_label,programme_source_terms,programme_memberships_on_edge,is_unclassified_complement
2,TADA2B,ENSG00000173011,VASP,ENSG00000125753,lost_on_activation,0.4449238624520656,-0.2270464210102577,6,synapse_trafficking,Synapse/trafficking,KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,1,False
2,TADA2B,ENSG00000173011,NECAB3,ENSG00000125967,gained_on_activation,-0.3864428274598039,0.282910227784268,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,IGFLR1,ENSG00000126246,lost_on_activation,0.3298129069889153,-0.3169157665463575,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,HCST,ENSG00000126264,lost_on_activation,0.3152300988142609,-0.4358870056923332,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,CCR7,ENSG00000126353,gained_on_activation,-1.2252561154622257,1.7172409125105477,1,tcr_cytokine_signalling,TCR/cytokine signalling,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,2,False
2,TADA2B,ENSG00000173011,CCR7,ENSG00000126353,gained_on_activation,-1.2252561154622257,1.7172409125105477,6,synapse_trafficking,Synapse/trafficking,KEGG_CHEMOKINE_SIGNALING_PATHWAY,2,False
2,TADA2B,ENSG00000173011,SLC35E1,ENSG00000127526,lost_on_activation,0.196240245622477,-0.198118402598079,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,ADORA2A,ENSG00000128271,lost_on_activation,0.5330997073953381,-0.4231582471945166,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,APOL3,ENSG00000128284,gained_on_activation,-0.3073866314321596,0.2384201702164372,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,CALU,ENSG00000128595,lost_on_activation,0.2897642910929088,-0.1505224174945243,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,MYO1B,ENSG00000128641,lost_on_activation,1.562606647385448,-0.787465225364377,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,CD68,ENSG00000129226,lost_on_activation,0.6596127764430398,-0.7808914119557561,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,RHBDF2,ENSG00000129667,gained_on_activation,-0.408413355082556,0.6940893364126143,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,ARHGEF6,ENSG00000129675,lost_on_activation,0.1666426476812248,-0.2121673677225135,6,synapse_trafficking,Synapse/trafficking,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,1,False
2,TADA2B,ENSG00000173011,ASS1,ENSG00000130707,lost_on_activation,1.2737599761952845,-1.0107564843712642,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,POMT1,ENSG00000130714,gained_on_activation,-0.2616537216416842,0.3116844123517147,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,RBM39,ENSG00000131051,lost_on_activation,0.0948801412772947,-0.1410126265909432,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,TRAF3,ENSG00000131323,lost_on_activation,0.1206041356744282,-0.201255898170638,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,SH3BP5,ENSG00000131370,gained_on_activation,-0.385376918705358,0.479327580978251,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,WDR44,ENSG00000131725,lost_on_activation,0.1376471830860985,-0.2274879641979497,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,TRIM21,ENSG00000132109,gained_on_activation,-0.1515857960656398,0.2277036441393942,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,RRP8,ENSG00000132275,gained_on_activation,-0.2894480964238699,0.1680356119127816,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,XAF1,ENSG00000132530,gained_on_activation,-0.2287294626476759,0.6451218716848378,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,RBM38,ENSG00000132819,lost_on_activation,0.8744098680397321,-0.197544068928473,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,MICAL2,ENSG00000133816,lost_on_activation,0.7942833282406638,-0.2996460982888621,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,RNF122,ENSG00000133874,lost_on_activation,1.1415448953464402,-0.4938849934713353,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,LOXL2,ENSG00000134013,gained_on_activation,-0.8064210861288023,0.7696050969487971,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,EDEM1,ENSG00000134109,lost_on_activation,0.1032279445680551,-0.3254974388354796,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,PTPN22,ENSG00000134242,lost_on_activation,0.1497601669341968,-0.4714057585512504,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,AP4B1,ENSG00000134262,lost_on_activation,0.144619100816991,-0.2242608342682115,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,IL2RA,ENSG00000134460,lost_on_activation,1.128354890823424,-0.2740757829330112,1,tcr_cytokine_signalling,TCR/cytokine signalling,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION;KEGG_JAK_STAT_SIGNALING_PATHWAY,2,False
2,TADA2B,ENSG00000173011,IL2RA,ENSG00000134460,lost_on_activation,1.128354890823424,-0.2740757829330112,6,synapse_trafficking,Synapse/trafficking,KEGG_ENDOCYTOSIS,2,False
2,TADA2B,ENSG00000173011,DDB2,ENSG00000134574,gained_on_activation,-0.17753274166159,0.140020756822455,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,RAB33A,ENSG00000134594,lost_on_activation,0.4723736249842294,-0.2066617046857271,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,BIVM,ENSG00000134897,lost_on_activation,0.2630218424042476,-0.1833036326065962,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,TES,ENSG00000135269,lost_on_activation,0.2430054887226013,-0.2305362548162877,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,FBXL8,ENSG00000135722,gained_on_activation,-0.3793415890157043,0.4482916831063498,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,GLUL,ENSG00000135821,gained_on_activation,-0.4654413089126964,0.7746786898397093,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,NIBAN1,ENSG00000135842,gained_on_activation,-0.2318295865231927,0.2485289995442329,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,DOCK10,ENSG00000135905,lost_on_activation,0.2175586955140688,-0.1383887859830066,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,TMBIM1,ENSG00000135926,gained_on_activation,-0.2491814855417454,0.2839399460422854,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,RTP4,ENSG00000136514,gained_on_activation,-0.2497038386912096,0.5175006094407194,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,LRRC8A,ENSG00000136802,gained_on_activation,-0.2237088457676927,0.1923236508748432,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,ATP6V1G1,ENSG00000136888,lost_on_activation,0.1191986473081554,-0.1741898596860707,5,metabolism_mitochondria,Metabolism/mitochondria,KEGG_OXIDATIVE_PHOSPHORYLATION,1,False
2,TADA2B,ENSG00000173011,SDCBP,ENSG00000137575,lost_on_activation,0.1898809493978277,-0.4766868180740435,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,ENTPD1,ENSG00000138185,lost_on_activation,1.2828661507407195,-0.8775390162739198,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,PARP9,ENSG00000138496,gained_on_activation,-0.1781983647259015,0.7243457491359085,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,INTS12,ENSG00000138785,lost_on_activation,0.15792039592814,-0.1711675479441123,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,CLSTN3,ENSG00000139182,lost_on_activation,0.2041045721994868,-0.2087272713032858,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,MTMR6,ENSG00000139505,lost_on_activation,0.1439618483487115,-0.1728253707140128,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,ITGB7,ENSG00000139626,lost_on_activation,0.2606720234096472,-0.3608095857135063,6,synapse_trafficking,Synapse/trafficking,KEGG_CELL_ADHESION_MOLECULES_CAMS;KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,1,False
2,TADA2B,ENSG00000173011,TMBIM6,ENSG00000139644,lost_on_activation,0.1118117112557887,-0.177658846254728,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,MORN3,ENSG00000139714,gained_on_activation,-0.443859130147289,0.7410181123789992,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,CUL4A,ENSG00000139842,lost_on_activation,0.1289273422697818,-0.1778213067554197,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,HAPLN3,ENSG00000140511,gained_on_activation,-0.2553493464805825,1.0712905653553717,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,IMPA2,ENSG00000141401,gained_on_activation,-0.4057714501080441,0.2618791760333357,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,IGFBP4,ENSG00000141753,gained_on_activation,-1.2015688674872835,1.4747143394769409,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,EMP3,ENSG00000142227,gained_on_activation,-0.1801607613932827,0.2565509262748017,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,ATP8B2,ENSG00000143515,gained_on_activation,-0.4495271042124821,0.2477712769066911,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,RHOB,ENSG00000143878,lost_on_activation,1.2277968126185936,-0.8953489279921396,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,CSRNP1,ENSG00000144655,lost_on_activation,0.3823442589194594,-0.3110167496752814,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,PLAC8,ENSG00000145287,gained_on_activation,-0.6282212437701166,0.8568923615029802,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,PURB,ENSG00000146676,lost_on_activation,0.1827840774779074,-0.1185226936709293,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,PSPH,ENSG00000146733,lost_on_activation,0.2180709880900223,-0.1873026394618362,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,MEPCE,ENSG00000146834,gained_on_activation,-0.1445226442880619,0.1123337271922992,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,NOM1,ENSG00000146909,gained_on_activation,-0.2429047766603822,0.1791200301089043,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,GPR174,ENSG00000147138,lost_on_activation,0.48934475877151,-0.4173297588280487,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,PAXX,ENSG00000148362,gained_on_activation,-0.172899996823652,0.1308013195746309,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,ITPRIP,ENSG00000148841,lost_on_activation,0.2434908750979527,-0.2353232203487818,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,DIXDC1,ENSG00000150764,gained_on_activation,-1.0530735941437996,0.3293611978327947,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,CRIM1,ENSG00000150938,lost_on_activation,0.8684310564351171,-1.733515359912312,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,TMEM18,ENSG00000151353,gained_on_activation,-0.1413504559143738,0.1405705323957029,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,NMT2,ENSG00000152465,gained_on_activation,-0.2758597757285315,0.4894791992873247,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,PELO,ENSG00000152684,lost_on_activation,0.3106167996720654,-0.2813279550119337,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,RASSF3,ENSG00000153179,gained_on_activation,-0.4046084439433857,0.3050142066015427,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,CYRIB,ENSG00000153310,lost_on_activation,0.19607728356403,-0.1965883575005926,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,JAZF1,ENSG00000153814,lost_on_activation,1.0484699855113362,-1.4969627997809989,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,MSI2,ENSG00000153944,lost_on_activation,0.1746289033537892,-0.3605073996969368,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,UBASH3B,ENSG00000154127,lost_on_activation,0.4389535529896535,-0.6662701576741294,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,SAMSN1,ENSG00000155307,lost_on_activation,0.4949032324529634,-0.494138454021467,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,SLA,ENSG00000155926,lost_on_activation,0.2361063744844936,-0.6727296682012415,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,TIAM1,ENSG00000156299,gained_on_activation,-0.5520342974960556,0.3705900232278954,6,synapse_trafficking,Synapse/trafficking,KEGG_CHEMOKINE_SIGNALING_PATHWAY;KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,1,False
2,TADA2B,ENSG00000173011,PHF6,ENSG00000156531,lost_on_activation,0.1325280580834436,-0.3731076275652917,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,UBE2L6,ENSG00000156587,gained_on_activation,-0.2376686533955853,0.4480917601055964,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,ZFAND3,ENSG00000156639,lost_on_activation,0.2496577292844623,-0.2134530225614105,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,RAB11FIP1,ENSG00000156675,lost_on_activation,0.2061967571652642,-0.6510928200201653,6,synapse_trafficking,Synapse/trafficking,KEGG_ENDOCYTOSIS,1,False
2,TADA2B,ENSG00000173011,TBC1D31,ENSG00000156787,lost_on_activation,0.3799667084392112,-0.1801557789934862,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,SLC37A3,ENSG00000157800,gained_on_activation,-0.3347922178227771,0.8464316982677409,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,TNFRSF14,ENSG00000157873,gained_on_activation,-0.3322145116905419,0.3285735002080534,1,tcr_cytokine_signalling,TCR/cytokine signalling,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,1,False
2,TADA2B,ENSG00000173011,XKR8,ENSG00000158156,gained_on_activation,-0.4090802167171311,0.3481190722225542,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,FBXW5,ENSG00000159069,gained_on_activation,-0.1918082776857496,0.22045755321494,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,MED8,ENSG00000159479,lost_on_activation,0.1125228646716341,-0.1807114225179715,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,ENTREP3,ENSG00000160767,gained_on_activation,-0.3948265359006935,0.2478986184924515,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,LY6E,ENSG00000160932,gained_on_activation,-0.3697671269325106,0.3009338922209427,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,UBXN1,ENSG00000162191,gained_on_activation,-0.1313847623445363,0.1176617477180695,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,WDR26,ENSG00000162923,lost_on_activation,0.1247311594507752,-0.2048515737156563,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,RCHY1,ENSG00000163743,lost_on_activation,0.177335799540815,-0.3042490911207053,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,CCR1,ENSG00000163823,lost_on_activation,1.0395551032849466,-2.4933132154729183,1,tcr_cytokine_signalling,TCR/cytokine signalling,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,2,False
2,TADA2B,ENSG00000173011,CCR1,ENSG00000163823,lost_on_activation,1.0395551032849466,-2.4933132154729183,6,synapse_trafficking,Synapse/trafficking,KEGG_CHEMOKINE_SIGNALING_PATHWAY,2,False
2,TADA2B,ENSG00000173011,DTX3L,ENSG00000163840,gained_on_activation,-0.1686136141341804,0.7518200032739771,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,SPRY1,ENSG00000164056,lost_on_activation,1.4721618369582663,-0.3982580388308196,1,tcr_cytokine_signalling,TCR/cytokine signalling,KEGG_JAK_STAT_SIGNALING_PATHWAY,1,False
2,TADA2B,ENSG00000173011,LMBRD2,ENSG00000164187,lost_on_activation,0.1767512580836638,-0.1316033570208746,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,CGAS,ENSG00000164430,lost_on_activation,0.2276829157510341,-0.1838936828915496,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,SYTL3,ENSG00000164674,lost_on_activation,0.6799367193333833,-0.2786677208261962,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,PEX2,ENSG00000164751,lost_on_activation,0.2437340975781396,-0.384524035866758,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,MAPRE2,ENSG00000166974,lost_on_activation,0.1958764509058973,-0.56057344368624,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,PHB1,ENSG00000167085,gained_on_activation,-0.2837244030715231,0.4748974752386939,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,EEIG1,ENSG00000167106,gained_on_activation,-0.5889224263389827,0.475622184296474,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,GOLGA2,ENSG00000167110,lost_on_activation,0.2460756290311949,-0.1626027452171258,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,C15orf39,ENSG00000167173,lost_on_activation,0.2278445178910165,-0.2313835552266963,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,DDIT4,ENSG00000168209,lost_on_activation,0.5068348818771276,-0.985364809858215,3,stress_survival,Stress/survival,KEGG_MTOR_SIGNALING_PATHWAY,1,False
2,TADA2B,ENSG00000173011,TAP1,ENSG00000168394,gained_on_activation,-0.4454378618664025,0.2436650213710647,2,antigen_processing_proteasome,Antigen processing/proteasome,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,1,False
2,TADA2B,ENSG00000173011,INPP5D,ENSG00000168918,lost_on_activation,0.2154309789325454,-0.2695172903713791,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,SLC50A1,ENSG00000169241,gained_on_activation,-0.331660648146297,0.2375355906528859,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,KLF13,ENSG00000169926,gained_on_activation,-0.1318257256278291,0.1472752892392065,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,S1PR1,ENSG00000170989,gained_on_activation,-0.3849110410998254,0.3176861450986027,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,PKIA,ENSG00000171033,lost_on_activation,0.2928492742917247,-0.458630479405311,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,RBKS,ENSG00000171174,lost_on_activation,0.5965939110432986,-0.3904590172858712,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,BCL2L1,ENSG00000171552,lost_on_activation,0.3481692570640839,-0.3359315948486184,1,tcr_cytokine_signalling,TCR/cytokine signalling,KEGG_JAK_STAT_SIGNALING_PATHWAY,2,False
2,TADA2B,ENSG00000173011,BCL2L1,ENSG00000171552,lost_on_activation,0.3481692570640839,-0.3359315948486184,3,stress_survival,Stress/survival,KEGG_APOPTOSIS,2,False
2,TADA2B,ENSG00000173011,SPSB1,ENSG00000171621,gained_on_activation,-0.7711219799705188,0.826374714635187,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,CTSW,ENSG00000172543,lost_on_activation,1.3262145727422403,-0.9780030613454868,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,RAD9A,ENSG00000172613,gained_on_activation,-0.2994554420899714,0.204294968509917,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,PHF8,ENSG00000172943,lost_on_activation,0.1271903052054692,-0.1386523779382873,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,GRK2,ENSG00000173020,gained_on_activation,-0.1091344071162284,0.0979223650644909,6,synapse_trafficking,Synapse/trafficking,KEGG_CHEMOKINE_SIGNALING_PATHWAY;KEGG_ENDOCYTOSIS,1,False
2,TADA2B,ENSG00000173011,COQ2,ENSG00000173085,lost_on_activation,0.3411286650728303,-0.2169213874365369,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,CHD2,ENSG00000173575,lost_on_activation,0.143881029719905,-0.2235014186491404,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,TLR6,ENSG00000174130,lost_on_activation,0.5381463679265198,-0.6068724356171075,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,ATR,ENSG00000175054,gained_on_activation,-0.1515329779187069,0.1914133103220135,4,proliferation,Proliferation,KEGG_CELL_CYCLE,1,False
2,TADA2B,ENSG00000173011,UBE2O,ENSG00000175931,gained_on_activation,-0.1878497993483215,0.1279117769965846,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,ANXA2R,ENSG00000177721,gained_on_activation,-0.3316053558856514,0.5809689359149364,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,MPI,ENSG00000178802,gained_on_activation,-0.4442510189208879,0.2172942497688654,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,CYBC1,ENSG00000178927,gained_on_activation,-0.1397071197398018,0.2669373199980086,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,SPTY2D1,ENSG00000179119,lost_on_activation,0.1145068410338104,-0.1887230484516649,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,GEMIN4,ENSG00000179409,gained_on_activation,-0.3143135170337129,0.1906670763775448,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,AEN,ENSG00000181026,gained_on_activation,-0.390442604958172,0.3473092193088983,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,COPG1,ENSG00000181789,lost_on_activation,0.0966356930336638,-0.1187187924718576,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,RELL1,ENSG00000181826,lost_on_activation,0.2461175544506926,-0.3263312795787292,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,RNF41,ENSG00000181852,lost_on_activation,0.2647208993032516,-0.131019518454285,6,synapse_trafficking,Synapse/trafficking,KEGG_ENDOCYTOSIS,1,False
2,TADA2B,ENSG00000173011,CREB3L2,ENSG00000182158,lost_on_activation,0.2474925970158363,-0.6090578236148696,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,NIPSNAP1,ENSG00000184117,gained_on_activation,-0.2295594795290611,0.2423580187065543,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,TM2D3,ENSG00000184277,lost_on_activation,0.1372244959360549,-0.1213909464935439,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,APOBR,ENSG00000184730,lost_on_activation,0.3346805362218419,-1.1792643856893412,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,FAF1,ENSG00000185104,lost_on_activation,0.1499337104740233,-0.1333255778993498,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,KCNQ5,ENSG00000185760,lost_on_activation,0.7574469005822867,-0.5213247115818544,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,DMWD,ENSG00000185800,lost_on_activation,0.695377323977309,-0.3104696435669007,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,AIDA,ENSG00000186063,gained_on_activation,-0.2378510983146498,0.1185410345867193,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,BTN3A2,ENSG00000186470,gained_on_activation,-0.1425269879597197,0.2693795218494504,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,PABIR1,ENSG00000187866,lost_on_activation,0.1945932124822114,-0.2248990208557981,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,LITAF,ENSG00000189067,gained_on_activation,-0.4488076790508583,0.156251834108399,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,IL1RAP,ENSG00000196083,lost_on_activation,0.3813571011333615,-0.4638506256734169,1,tcr_cytokine_signalling,TCR/cytokine signalling,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,2,False
2,TADA2B,ENSG00000173011,IL1RAP,ENSG00000196083,lost_on_activation,0.3813571011333615,-0.4638506256734169,3,stress_survival,Stress/survival,KEGG_APOPTOSIS,2,False
2,TADA2B,ENSG00000173011,STK40,ENSG00000196182,lost_on_activation,0.2344506956330213,-0.1035679004447574,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,TPK1,ENSG00000196511,lost_on_activation,0.2169312350336743,-0.3424073697314377,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,BORCS6,ENSG00000196544,gained_on_activation,-0.2392475288612385,0.2681029409136283,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,FAM3C,ENSG00000196937,lost_on_activation,0.5052107201866441,-0.4316830029022372,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,ZMYM1,ENSG00000197056,lost_on_activation,0.2419189063648202,-0.2961897023890169,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,IGF2R,ENSG00000197081,lost_on_activation,0.2709074788380223,-0.3384999446231011,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,S100A10,ENSG00000197747,gained_on_activation,-0.1502030436113752,0.176857553799243,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,TAF13,ENSG00000197780,lost_on_activation,0.1348879402990327,-0.1763757324877005,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,ERO1A,ENSG00000197930,lost_on_activation,0.1179400079114536,-0.1450829889414116,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,MIER1,ENSG00000198160,lost_on_activation,0.1350615516300778,-0.0946532929372807,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,YTHDF2,ENSG00000198492,gained_on_activation,-0.075378158778595,0.1251935131960539,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,NCR3,ENSG00000204475,lost_on_activation,0.5250901054899729,-0.4527407570392896,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,QTRT1,ENSG00000213339,gained_on_activation,-0.2239694815339583,0.2569537758138147,7,unclassified,Outside six programmes,,0,True
2,TADA2B,ENSG00000173011,NDUFAF8,ENSG00000224877,gained_on_activation,-0.3455990616195968,0.1977173309923086,7,unclassified,Outside six programmes,,0,True
